5.30000000E+1	5.20000000E-7	7.77950008E+2	7.85996750E+2	-3.61312944E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
5.40000000E+1	5.30000000E-7	7.77950009E+2	7.85996750E+2	-3.70812790E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
5.50000000E+1	5.40000000E-7	7.77950010E+2	7.85996751E+2	-3.59049487E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
5.60000000E+1	5.50000000E-7	7.77950010E+2	7.85996751E+2	-3.54377249E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
5.70000000E+1	5.60000000E-7	7.77950010E+2	7.85996752E+2	-3.70927558E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
5.80000000E+1	5.70000000E-7	7.77950009E+2	7.85996751E+2	-3.62639703E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
5.90000000E+1	5.80000000E-7	7.77950009E+2	7.85996748E+2	-3.78876000E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
6.00000000E+1	5.90000000E-7	7.77950008E+2	7.85996747E+2	-3.86753934E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
6.10000000E+1	6.00000000E-7	7.77950009E+2	7.85996750E+2	-4.00897959E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
6.20000000E+1	6.10000000E-7	7.77950010E+2	7.85996748E+2	-3.94199684E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
6.30000000E+1	6.20000000E-7	7.77950007E+2	7.85996749E+2	-4.32799802E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
6.40000000E+1	6.30000000E-7	7.77950007E+2	7.85996751E+2	-4.46596894E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
6.50000000E+1	6.40000000E-7	7.77950008E+2	7.85996753E+2	-4.57304385E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
